model_class,acc,kwargs
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 0.25, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.8281622911694511,"{'degree': 3, 'kernel': 'rbf', 'C': 0.5, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.5847255369928401,"{'degree': 3, 'kernel': 'rbf', 'C': 0.5, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 0.5, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 0.5, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 0.5, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.8389021479713604,"{'degree': 3, 'kernel': 'rbf', 'C': 1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6121718377088305,"{'degree': 3, 'kernel': 'rbf', 'C': 1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.8400954653937948,"{'degree': 3, 'kernel': 'rbf', 'C': 2, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6336515513126492,"{'degree': 3, 'kernel': 'rbf', 'C': 2, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.5883054892601431,"{'degree': 3, 'kernel': 'rbf', 'C': 2, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 2, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 2, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.8412887828162291,"{'degree': 3, 'kernel': 'rbf', 'C': 4, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6336515513126492,"{'degree': 3, 'kernel': 'rbf', 'C': 4, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.5883054892601431,"{'degree': 3, 'kernel': 'rbf', 'C': 4, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 4, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 4, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.8317422434367542,"{'degree': 3, 'kernel': 'rbf', 'C': 8, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6336515513126492,"{'degree': 3, 'kernel': 'rbf', 'C': 8, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.5883054892601431,"{'degree': 3, 'kernel': 'rbf', 'C': 8, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 8, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 8, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.8329355608591885,"{'degree': 3, 'kernel': 'rbf', 'C': 16, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6336515513126492,"{'degree': 3, 'kernel': 'rbf', 'C': 16, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.5883054892601431,"{'degree': 3, 'kernel': 'rbf', 'C': 16, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 16, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.5835322195704057,"{'degree': 3, 'kernel': 'rbf', 'C': 16, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7637231503579952,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6467780429594272,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6431980906921241,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.649164677804296,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6443914081145584,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7553699284009546,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.25, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6455847255369929,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.25, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6455847255369929,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.25, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6479713603818615,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.25, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6420047732696897,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.25, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7398568019093079,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.5, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6420047732696897,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.5, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6455847255369929,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.5, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6455847255369929,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.5, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6443914081145584,"{'degree': 3, 'kernel': 'sigmoid', 'C': 0.5, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7124105011933174,"{'degree': 3, 'kernel': 'sigmoid', 'C': 1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.649164677804296,"{'degree': 3, 'kernel': 'sigmoid', 'C': 1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.649164677804296,"{'degree': 3, 'kernel': 'sigmoid', 'C': 1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6455847255369929,"{'degree': 3, 'kernel': 'sigmoid', 'C': 1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6431980906921241,"{'degree': 3, 'kernel': 'sigmoid', 'C': 1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7004773269689738,"{'degree': 3, 'kernel': 'sigmoid', 'C': 2, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6408114558472554,"{'degree': 3, 'kernel': 'sigmoid', 'C': 2, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6408114558472554,"{'degree': 3, 'kernel': 'sigmoid', 'C': 2, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6455847255369929,"{'degree': 3, 'kernel': 'sigmoid', 'C': 2, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6455847255369929,"{'degree': 3, 'kernel': 'sigmoid', 'C': 2, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6778042959427207,"{'degree': 3, 'kernel': 'sigmoid', 'C': 4, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6420047732696897,"{'degree': 3, 'kernel': 'sigmoid', 'C': 4, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.636038186157518,"{'degree': 3, 'kernel': 'sigmoid', 'C': 4, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6455847255369929,"{'degree': 3, 'kernel': 'sigmoid', 'C': 4, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.639618138424821,"{'degree': 3, 'kernel': 'sigmoid', 'C': 4, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.684964200477327,"{'degree': 3, 'kernel': 'sigmoid', 'C': 8, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6420047732696897,"{'degree': 3, 'kernel': 'sigmoid', 'C': 8, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6455847255369929,"{'degree': 3, 'kernel': 'sigmoid', 'C': 8, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6431980906921241,"{'degree': 3, 'kernel': 'sigmoid', 'C': 8, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6372315035799523,"{'degree': 3, 'kernel': 'sigmoid', 'C': 8, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6825775656324582,"{'degree': 3, 'kernel': 'sigmoid', 'C': 16, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6455847255369929,"{'degree': 3, 'kernel': 'sigmoid', 'C': 16, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6443914081145584,"{'degree': 3, 'kernel': 'sigmoid', 'C': 16, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6443914081145584,"{'degree': 3, 'kernel': 'sigmoid', 'C': 16, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6420047732696897,"{'degree': 3, 'kernel': 'sigmoid', 'C': 16, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6276849642004774,"{'degree': 4, 'kernel': 'poly', 'C': 0.1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 0.1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 0.1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 0.1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 0.1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6610978520286396,"{'degree': 4, 'kernel': 'poly', 'C': 0.25, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 0.25, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 0.25, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 0.25, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 0.25, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6730310262529833,"{'degree': 4, 'kernel': 'poly', 'C': 0.5, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 0.5, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 0.5, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 0.5, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 0.5, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7136038186157518,"{'degree': 4, 'kernel': 'poly', 'C': 1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7315035799522673,"{'degree': 4, 'kernel': 'poly', 'C': 2, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 2, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 2, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 2, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 2, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.733890214797136,"{'degree': 4, 'kernel': 'poly', 'C': 4, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 4, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 4, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 4, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 4, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7374701670644391,"{'degree': 4, 'kernel': 'poly', 'C': 8, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 8, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 8, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 8, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 8, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7279236276849642,"{'degree': 4, 'kernel': 'poly', 'C': 16, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 16, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 16, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 16, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7243436754176611,"{'degree': 4, 'kernel': 'poly', 'C': 16, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6312649164677804,"{'degree': 5, 'kernel': 'poly', 'C': 0.1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 0.1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 0.1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 0.1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 0.1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6610978520286396,"{'degree': 5, 'kernel': 'poly', 'C': 0.25, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 0.25, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 0.25, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 0.25, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 0.25, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6813842482100239,"{'degree': 5, 'kernel': 'poly', 'C': 0.5, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 0.5, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 0.5, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 0.5, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 0.5, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7147971360381862,"{'degree': 5, 'kernel': 'poly', 'C': 1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7422434367541766,"{'degree': 5, 'kernel': 'poly', 'C': 2, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 2, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 2, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 2, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 2, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7589498806682577,"{'degree': 5, 'kernel': 'poly', 'C': 4, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 4, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 4, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 4, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 4, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7696897374701671,"{'degree': 5, 'kernel': 'poly', 'C': 8, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 8, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 8, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 8, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 8, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.7696897374701671,"{'degree': 5, 'kernel': 'poly', 'C': 16, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 16, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 16, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 16, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.7756563245823389,"{'degree': 5, 'kernel': 'poly', 'C': 16, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6157517899761337,"{'degree': 8, 'kernel': 'poly', 'C': 0.1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 0.1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 0.1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 0.1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 0.1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6288782816229117,"{'degree': 8, 'kernel': 'poly', 'C': 0.25, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 0.25, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 0.25, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 0.25, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 0.25, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.636038186157518,"{'degree': 8, 'kernel': 'poly', 'C': 0.5, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 0.5, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 0.5, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 0.5, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 0.5, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6420047732696897,"{'degree': 8, 'kernel': 'poly', 'C': 1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6479713603818615,"{'degree': 8, 'kernel': 'poly', 'C': 2, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 2, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 2, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 2, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 2, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.662291169451074,"{'degree': 8, 'kernel': 'poly', 'C': 4, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 4, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 4, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 4, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 4, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6718377088305489,"{'degree': 8, 'kernel': 'poly', 'C': 8, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 8, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 8, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 8, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 8, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6766109785202864,"{'degree': 8, 'kernel': 'poly', 'C': 16, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 16, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 16, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 16, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6897374701670644,"{'degree': 8, 'kernel': 'poly', 'C': 16, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.616945107398568,"{'degree': 10, 'kernel': 'poly', 'C': 0.1, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6372315035799523,"{'degree': 10, 'kernel': 'poly', 'C': 0.1, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6372315035799523,"{'degree': 10, 'kernel': 'poly', 'C': 0.1, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6372315035799523,"{'degree': 10, 'kernel': 'poly', 'C': 0.1, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6372315035799523,"{'degree': 10, 'kernel': 'poly', 'C': 0.1, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6276849642004774,"{'degree': 10, 'kernel': 'poly', 'C': 0.25, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6372315035799523,"{'degree': 10, 'kernel': 'poly', 'C': 0.25, 'gamma': 0.2, 'max_iter': 30000}"
SVMClassifier,0.6372315035799523,"{'degree': 10, 'kernel': 'poly', 'C': 0.25, 'gamma': 0.5, 'max_iter': 30000}"
SVMClassifier,0.6372315035799523,"{'degree': 10, 'kernel': 'poly', 'C': 0.25, 'gamma': 1, 'max_iter': 30000}"
SVMClassifier,0.6372315035799523,"{'degree': 10, 'kernel': 'poly', 'C': 0.25, 'gamma': 4, 'max_iter': 30000}"
SVMClassifier,0.6288782816229117,"{'degree': 10, 'kernel': 'poly', 'C': 0.5, 'gamma': 'auto', 'max_iter': 30000}"
SVMClassifier,0.6372315035799523,"{'degree': 10, 'kernel': 'poly', 'C': 0.5, 'gamma': 0.2, 'max_iter': 30000}"
